student_id,race_ethnicity,sex,appalachian_residency,generation,age_at_entry,total_students,graduation_time,graduated,grad_in_4,grad_in_6
7607,black_african_american,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7608,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7609,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7610,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7612,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7613,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7614,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7615,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7616,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7617,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7618,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7619,black_african_american,female,non_appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
7620,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7621,two_or_more_races,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7622,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7623,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7624,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7625,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7626,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7627,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7629,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7630,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7631,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7632,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7634,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7636,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7637,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7639,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7640,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7641,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7642,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7643,white,female,non_appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
7644,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7645,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7646,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7648,two_or_more_races,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7649,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7650,race_unknown,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7651,two_or_more_races,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7652,two_or_more_races,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7655,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7656,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7657,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7658,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7659,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7660,race_unknown,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7661,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7662,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7663,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7664,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7665,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7666,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7667,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7668,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7669,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7670,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7671,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7672,black_african_american,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7673,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7674,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7675,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7676,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7677,race_unknown,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
7678,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7679,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7680,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7681,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7682,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7683,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7684,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7686,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7687,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7688,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7690,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7691,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7693,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7694,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7695,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7696,black_african_american,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7697,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7698,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7699,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7700,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7701,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7702,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7703,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7704,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7705,white,female,non_appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
7706,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7707,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7709,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7710,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7711,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7712,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7713,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7714,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7715,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7716,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7717,two_or_more_races,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7718,two_or_more_races,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7719,black_african_american,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7721,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7722,hispanic_latino,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7723,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7724,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7726,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7727,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7728,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7729,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7730,black_african_american,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7731,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7732,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7733,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7734,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7735,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7736,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7737,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7738,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7739,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
7740,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7743,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7744,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7746,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7747,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7748,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7751,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7752,black_african_american,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7753,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7754,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7755,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7756,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7757,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7758,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
7759,white,male,non_appalachian,non_first_gen,20,1,did_not_graduate,0,0,0
7760,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7761,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7762,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7763,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7764,black_african_american,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7765,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7766,white,female,non_appalachian,first_gen,17,1,did_not_graduate,0,0,0
7767,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7768,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
7769,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7770,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7771,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7772,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7773,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7774,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7775,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7779,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7780,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7781,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7782,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7783,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7785,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7786,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7788,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
7789,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7790,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7793,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7794,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7796,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7797,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7798,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7799,two_or_more_races,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7801,white,female,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
7802,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7803,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7804,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7806,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7807,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7808,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7810,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7811,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7812,hispanic_latino,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7813,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7814,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7815,race_unknown,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7816,black_african_american,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7817,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7818,white,female,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7819,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7822,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7823,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7824,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7825,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7827,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7828,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7829,black_african_american,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7830,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7831,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7832,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7833,black_african_american,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7834,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7835,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7836,two_or_more_races,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7837,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7838,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7839,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7841,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7842,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7843,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7844,black_african_american,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7846,white,female,non_appalachian,non_first_gen,17,1,did_not_graduate,0,0,0
7847,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7848,white,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7849,white,male,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
7850,hispanic_latino,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7851,white,female,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7853,black_african_american,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7854,white,female,non_appalachian,first_gen,19,1,did_not_graduate,0,0,0
7855,white,male,non_appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
7856,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7857,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7858,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7859,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7861,white,male,non_appalachian,non_first_gen,19,1,did_not_graduate,0,0,0
7862,hispanic_latino,male,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7863,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7864,white,male,non_appalachian,gen_unknown,18,1,did_not_graduate,0,0,0
7865,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7866,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7867,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7868,white,female,non_appalachian,first_gen,18,1,did_not_graduate,0,0,0
7869,white,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7870,white,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7871,hispanic_latino,female,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
7872,white,female,non_appalachian,gen_unknown,19,1,did_not_graduate,0,0,0
7873,two_or_more_races,male,non_appalachian,non_first_gen,18,1,did_not_graduate,0,0,0
