StudentID	Race_Ethnicity	Sex	appalachian_residency	generation	pell_elligibility	age_at_entry	graduated
10894	two_or_more_races	Male	non_appalachian	first_gen	pell_elligible	18	0
10895	White	Female	non_appalachian	first_gen	pell_elligible	18	0
10896	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10897	White	Female	appalachian	non_first_gen	non_pell_elligible	18	0
10898	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
10899	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
10900	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
10901	White	Female	appalachian	non_first_gen	pell_elligible	18	1
10902	unknown_ethnicity	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10903	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10904	White	Male	appalachian	first_gen	pell_elligible	18	0
10905	White	Male	non_appalachian	non_first_gen	pell_elligible	19	0
10906	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
10907	White	Female	appalachian	first_gen	pell_elligible	18	1
10908	White	Female	appalachian	first_gen	pell_elligible	18	1
10909	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
10910	White	Female	non_appalachian	first_gen	pell_elligible	18	1
10911	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
10912	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10913	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
10914	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
10915	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10916	White	Male	non_appalachian	first_gen	non_pell_elligible	18	0
10917	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10918	White	Female	non_appalachian	first_gen	pell_elligible	19	1
10919	White	Male	non_appalachian	first_gen	pell_elligible	18	0
10920	White	Male	non_appalachian	first_gen	non_pell_elligible	18	0
10921	White	Male	non_appalachian	first_gen	non_pell_elligible	18	0
10922	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10923	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
10924	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10925	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10926	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
10927	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	1
10928	White	Male	appalachian	non_first_gen	non_pell_elligible	18	0
10929	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10930	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10931	White	Female	non_appalachian	first_gen	non_pell_elligible	19	1
10932	White	Male	non_appalachian	first_gen	non_pell_elligible	19	0
10933	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10934	White	Male	appalachian	non_first_gen	pell_elligible	18	0
10935	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
10936	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
10937	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10938	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10939	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
10940	two_or_more_races	Male	non_appalachian	non_first_gen	pell_elligible	18	1
10941	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10942	black_african_american	Female	non_appalachian	first_gen	pell_elligible	18	1
10943	White	Male	appalachian	non_first_gen	non_pell_elligible	18	0
10944	White	Male	appalachian	non_first_gen	non_pell_elligible	19	0
10945	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10946	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
10947	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
10948	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10949	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
10950	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
10951	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
10952	black_african_american	Female	non_appalachian	gen_unknown	pell_elligible	18	0
10953	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
10954	White	Female	appalachian	first_gen	pell_elligible	18	1
10955	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10956	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
10957	black_african_american	Male	non_appalachian	non_first_gen	pell_elligible	18	0
10958	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10959	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
10960	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10961	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
10962	White	Male	non_appalachian	first_gen	non_pell_elligible	18	0
10963	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
10964	two_or_more_races	Male	appalachian	non_first_gen	non_pell_elligible	18	0
10965	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
10966	nonresident_alien	Female	non_appalachian	non_first_gen	non_pell_elligible	20	0
10967	black_african_american	Female	non_appalachian	gen_unknown	non_pell_elligible	17	0
10968	nonresident_alien	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
10969	White	Male	appalachian	non_first_gen	non_pell_elligible	18	0
10970	White	Female	appalachian	first_gen	non_pell_elligible	18	1
10971	Asian	Female	non_appalachian	first_gen	pell_elligible	18	1
10972	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
10973	black_african_american	Male	non_appalachian	first_gen	pell_elligible	18	1
10974	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
10975	White	Female	non_appalachian	first_gen	pell_elligible	18	0
10976	White	Male	appalachian	non_first_gen	non_pell_elligible	19	0
10977	White	Female	non_appalachian	first_gen	non_pell_elligible	19	1
10978	black_african_american	Female	non_appalachian	non_first_gen	pell_elligible	18	0
10979	hispanic_latino	Female	non_appalachian	first_gen	pell_elligible	18	0
10980	White	Female	appalachian	non_first_gen	pell_elligible	18	1
10981	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
10982	White	Male	non_appalachian	gen_unknown	pell_elligible	18	0
10983	hispanic_latino	Male	non_appalachian	first_gen	pell_elligible	18	1
10984	hispanic_latino	Female	non_appalachian	first_gen	pell_elligible	18	0
10985	hispanic_latino	Male	non_appalachian	non_first_gen	pell_elligible	18	0
10986	black_african_american	Female	non_appalachian	non_first_gen	pell_elligible	18	1
10987	White	Female	appalachian	first_gen	non_pell_elligible	19	1
10988	black_african_american	Female	non_appalachian	first_gen	pell_elligible	18	0
10989	White	Female	non_appalachian	gen_unknown	non_pell_elligible	18	1
10990	two_or_more_races	Male	appalachian	non_first_gen	non_pell_elligible	19	1
10991	black_african_american	Male	non_appalachian	first_gen	non_pell_elligible	24	1
10992	White	Male	appalachian	first_gen	pell_elligible	18	0
10993	two_or_more_races	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
10994	black_african_american	Female	non_appalachian	first_gen	pell_elligible	18	1
10995	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
10996	White	Female	appalachian	non_first_gen	pell_elligible	18	1
10997	two_or_more_races	Female	appalachian	first_gen	pell_elligible	18	1
10998	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
10999	White	Female	appalachian	non_first_gen	pell_elligible	18	1
11000	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11001	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11002	Asian	Female	non_appalachian	gen_unknown	pell_elligible	18	0
11003	nonresident_alien	Male	non_appalachian	first_gen	non_pell_elligible	18	1
11004	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11005	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	0
11006	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11007	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11008	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11009	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11010	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11011	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11012	black_african_american	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11013	unknown_ethnicity	Female	non_appalachian	first_gen	non_pell_elligible	18	1
11014	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
11015	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11016	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
11017	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11018	White	Male	non_appalachian	non_first_gen	pell_elligible	18	0
11019	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11020	White	Female	non_appalachian	first_gen	non_pell_elligible	19	0
11021	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11022	black_african_american	Female	non_appalachian	first_gen	non_pell_elligible	18	1
11023	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
11024	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	0
11025	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11026	White	Female	non_appalachian	gen_unknown	pell_elligible	17	0
11027	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11028	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11029	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11030	White	Female	non_appalachian	gen_unknown	pell_elligible	18	1
11031	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11032	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11033	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11034	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11035	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11036	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
11037	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11038	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11039	White	Male	non_appalachian	first_gen	pell_elligible	18	0
11040	White	Female	non_appalachian	first_gen	pell_elligible	18	0
11041	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11042	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11043	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11044	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11045	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11046	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11047	Asian	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11048	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
11049	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11050	White	Male	appalachian	first_gen	non_pell_elligible	18	0
11051	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
11052	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11053	White	Male	appalachian	first_gen	pell_elligible	18	1
11054	White	Male	appalachian	first_gen	non_pell_elligible	18	0
11055	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11056	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	0
11057	White	Male	appalachian	non_first_gen	pell_elligible	18	0
11058	White	Male	non_appalachian	non_first_gen	pell_elligible	18	0
11059	White	Female	appalachian	non_first_gen	pell_elligible	18	1
11060	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11061	White	Female	non_appalachian	first_gen	non_pell_elligible	18	1
11062	White	Male	appalachian	non_first_gen	non_pell_elligible	19	1
11063	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11064	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
11065	White	Female	non_appalachian	first_gen	pell_elligible	18	1
11066	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11067	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11068	White	Male	non_appalachian	gen_unknown	non_pell_elligible	18	1
11069	White	Female	non_appalachian	first_gen	pell_elligible	18	0
11070	White	Male	non_appalachian	non_first_gen	pell_elligible	19	0
11071	White	Female	non_appalachian	gen_unknown	pell_elligible	18	1
11072	White	Male	appalachian	gen_unknown	pell_elligible	18	0
11073	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11074	White	Female	appalachian	non_first_gen	pell_elligible	18	1
11075	White	Female	appalachian	non_first_gen	pell_elligible	19	1
11076	White	Female	non_appalachian	first_gen	pell_elligible	18	0
11077	White	Male	appalachian	non_first_gen	non_pell_elligible	18	0
11078	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
11079	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11080	hispanic_latino	Female	non_appalachian	first_gen	pell_elligible	19	1
11081	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11082	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11083	two_or_more_races	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
11084	White	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
11085	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11086	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	0
11087	White	Male	non_appalachian	first_gen	non_pell_elligible	19	0
11088	White	Female	non_appalachian	non_first_gen	pell_elligible	18	1
11089	two_or_more_races	Male	non_appalachian	non_first_gen	non_pell_elligible	19	0
11090	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	0
11091	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11092	hispanic_latino	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11093	White	Male	non_appalachian	non_first_gen	non_pell_elligible	17	0
11094	White	Male	non_appalachian	first_gen	non_pell_elligible	18	1
11095	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11096	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
11097	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
11098	White	Female	appalachian	non_first_gen	pell_elligible	18	0
11099	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11100	White	Male	appalachian	first_gen	pell_elligible	18	1
11101	hispanic_latino	Female	non_appalachian	first_gen	non_pell_elligible	18	0
11102	White	Male	appalachian	non_first_gen	non_pell_elligible	18	1
11103	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11104	White	Female	non_appalachian	first_gen	non_pell_elligible	19	1
11105	black_african_american	Female	appalachian	first_gen	pell_elligible	18	1
11106	White	Female	non_appalachian	non_first_gen	non_pell_elligible	18	1
11107	White	Female	non_appalachian	first_gen	non_pell_elligible	18	0
11108	White	Female	non_appalachian	non_first_gen	non_pell_elligible	19	1
11109	two_or_more_races	Female	appalachian	first_gen	non_pell_elligible	18	1
11110	White	Male	non_appalachian	non_first_gen	non_pell_elligible	18	1
11111	White	Female	non_appalachian	non_first_gen	pell_elligible	18	0
11112	White	Male	non_appalachian	non_first_gen	pell_elligible	18	1
11113	White	Male	non_appalachian	first_gen	pell_elligible	18	1
